artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
Simple Minds,4gpmuvEWJzHzSw8p1N2yWe,Magic,0.0173,0.573,275480,0.838,0.00765,6,0.166,-5.7170000000000005,0,0.031,120.005,4,0.597,39
Alex Rosales,1iROuTNKWzBbvmIFtjNz2I,Bailar Asi,0.321,0.6970000000000001,187799,0.629,1.22e-05,6,0.22699999999999998,-9.917,0,0.0732,100.984,4,0.755,16
BigNik,1oEcaPUkQJx2rgkGy1mJtn,Look at My Flex (feat. Rachel Raquel),0.14300000000000002,0.7609999999999999,148219,0.5429999999999999,0.0151,5,0.133,-10.762,1,0.0487,162.029,4,0.669,21
Hailu Mergia,3napxkfjwqP6WLI6ujwdQ2,Yefikir Engurguro,0.991,0.345,375640,0.205,0.919,7,0.114,-12.998,0,0.0363,84.34299999999999,4,0.17600000000000002,32
The Waxidermist,4M3SZFrrpzkxs1rXWflcdq,Breathin',0.0577,0.55,167473,0.723,2.01e-05,8,0.307,-7.4110000000000005,1,0.0394,76.005,4,0.545,26
Pyotr Ilyich Tchaikovsky,16SxCoQStRxUO6h5o3jNmn,"String Quartet No. 3 in E-Flat Minor, Op. 30: II. Allegretto vivo e scherzando",0.975,0.499,258435,0.10300000000000001,0.922,10,0.10400000000000001,-23.973000000000003,1,0.0446,89.32600000000001,4,0.284,12
Espinoza Paz,04rFWUzJcPrOXKwoXROlhj,Que Mal Te Ves Sin Mi (En Vivo Desde 1029 Studios),0.41,0.5720000000000001,269287,0.259,3.68e-05,0,0.132,-5.821000000000001,1,0.0508,81.209,4,0.41600000000000004,1
Wilson Brothers Band,2IpkqDL2iETnqrg8Is4oYB,It All Looks Good from Here,0.301,0.515,218093,0.87,0.0,7,0.0861,-2.931,1,0.0406,78.031,4,0.574,20
DJ LILMAN,5zolyh0OXYjvwPLKuA4liE,God's Plan,0.0437,0.938,100754,0.725,0.0439,1,0.0613,-6.974,1,0.11599999999999999,143.025,4,0.555,12
Tunnel Vision,6XJnVeVD3yMLgdBlidPDvj,IDK,0.00045099999999999996,0.447,157571,0.8170000000000001,1.4400000000000001e-05,2,0.087,-4.6819999999999995,1,0.0429,94.02600000000001,4,0.506,16
The Lawrence Arms,4V6VDDsds86vo4CjhjTziL,"Are You There Margaret? It's Me, God.",0.000117,0.44299999999999995,215800,0.958,0.0216,7,0.0823,-4.015,1,0.12300000000000001,110.816,4,0.5670000000000001,14
Mitch Langley,3tOfo5LTijaRAHCe8hvxcR,Anchor,0.191,0.495,282959,0.634,0.0,11,0.163,-6.819,1,0.0277,77.046,4,0.397,11
Cally Rhodes,46Ry464pkM0lvlYegtztw3,Anyone But You,0.0357,0.723,201249,0.5670000000000001,0.0,7,0.21899999999999997,-5.33,1,0.0381,126.10799999999999,4,0.20199999999999999,25
Boogie,70JLxHgZz81WpodTDiLkSO,Violence (feat. Masego),0.237,0.574,216320,0.815,0.0,1,0.131,-4.742,1,0.41100000000000003,80.15,4,0.63,20
Joakim Karud,0uVnkySybxSFAoKC4Qsh5i,Chill,0.0268,0.726,194703,0.8009999999999999,0.855,9,0.0702,-8.875,1,0.0498,92.005,4,0.537,31
Mayten,72zWCqcpkLTEVUonP6dJwE,Transformative,0.713,0.5720000000000001,450667,0.36700000000000005,0.894,0,0.11,-14.017000000000001,0,0.0447,180.00099999999998,4,0.433,1
Ginuwine,2vQkjPyYCWeqVwNhMl4gmU,Hell Yeah - Radio Edit,0.0114,0.742,219027,0.6409999999999999,0.0,5,0.11599999999999999,-5.8629999999999995,0,0.166,88.15,4,0.609,25
Saul El Jaguar Alarcón,5j7O8KJaBb11LhwHUvT785,Maldito Insomnio - Versión Norteña,0.297,0.7190000000000001,176213,0.722,2.95e-06,2,0.337,-6.513,1,0.0346,112.49600000000001,4,0.812,28
insaneintherainmusic,2CkWM5jGTMQmCLiJgMmulx,Ice Path,0.499,0.684,308607,0.491,0.851,8,0.092,-12.331,1,0.0358,120.084,4,0.507,19
Bill Frisell,1YmARF8QSAyKjqmNX81Odd,Ron Carter,0.975,0.35100000000000003,284507,0.00892,0.907,7,0.11,-20.583000000000002,1,0.0511,171.576,4,0.107,23
Bill Frisell,4ZaKaAOw35axC6uHziXYe7,Think About it,0.397,0.294,59800,0.09699999999999999,0.847,2,0.111,-14.447000000000001,1,0.0341,81.803,3,0.12,20
jacky allen,3WTHtMGAytSRUqvycw4N1B,Cooking in That kitchen,0.00046100000000000004,0.5529999999999999,111264,0.985,0.922,1,0.185,-11.023,1,0.251,82.575,3,0.43200000000000005,0
The Bombpops,1cW2Bi7IuVpa3ZVFlSKrSZ,Turn up the Thermostat,3.6099999999999997e-05,0.546,161080,0.935,0.0,1,0.15,-5.635,0,0.0757,91.49799999999999,4,0.748,25
Alice Caymmi,3xntf6eNaD4ozvKIxsZcVA,Eu Te Avisei,0.503,0.687,158506,0.5670000000000001,0.0,7,0.48200000000000004,-5.943,0,0.154,138.119,4,0.34700000000000003,48
Poshlaja Molli,5MfZ6zi6gfuCDoKk8BBoTp,Budu tvoim pesikom,0.0236,0.536,196341,0.861,2.4100000000000003e-05,5,0.122,-4.128,1,0.155,170.017,4,0.48200000000000004,33
Rick Springfield,7cMXxk7ahH1PZHXf0S870c,Affair of the Heart,0.128,0.637,231733,0.9259999999999999,0.0,9,0.161,-5.44,0,0.0423,129.12,4,0.457,27
Celtic Thunder,6PlhQETKSf4rK4NXqa3K2s,When I Was Your Man,0.579,0.436,212507,0.42,0.0,4,0.111,-8.408,1,0.0311,74.27600000000001,4,0.48700000000000004,20
Celtic Thunder,43Jaq4LYnAhsN8dIUJPFsT,Much Too Young (To Feel This Damn Old),0.297,0.578,174040,0.503,1.49e-06,7,0.157,-6.68,1,0.0244,134.089,4,0.703,20
Juliette Armanet,726yKo5yL5uC86eWQ2hNSM,La Carte Postale,0.5,0.627,175400,0.715,0.135,5,0.128,-6.931,0,0.0313,82.929,4,0.662,19
Golden Child,6bECmnNdQx1WLjruW033CT,All day,0.124,0.588,217567,0.772,0.0,0,0.11800000000000001,-5.021,1,0.0359,81.029,4,0.402,32
Kids Hits Project,6RF2S2gh5qH6jCCtFJa2Wd,Rock a Bye Baby,0.968,0.672,98273,0.193,0.00247,2,0.106,-8.432,1,0.0345,105.03,3,0.366,0
Kids Hits Project,6FprGcMHlgJcDKAgydWerO,Humpty Dumpty,0.8290000000000001,0.461,93956,0.332,0.0005200000000000001,5,0.133,-5.507000000000001,1,0.0281,160.99200000000002,3,0.45,0
Kids Hits Project,1Illep5UpLyM4UJu29bmax,Five Little Speckled Frogs,0.875,0.625,120440,0.361,2.47e-06,7,0.19899999999999998,-7.928999999999999,1,0.0324,160.981,4,0.499,0
Kids Hits Project,3JPCi8pSjDJ33LnhvOjYfE,Mary Had a Little Lamb,0.8640000000000001,0.733,123477,0.38,0.0,0,0.0946,-9.572000000000001,1,0.0367,145.935,4,0.718,0
Kids Hits Project,7zkn6m3h1SRYFuuhKlKztj,Mary Mary Quite Contrary,0.887,0.604,73417,0.27899999999999997,0.0011300000000000001,9,0.11599999999999999,-11.692,1,0.0409,121.958,4,0.706,0
Kids Hits Project,3Jjz0SjnDtslLFzX4jv8iY,Old MacDonald had a Farm,0.807,0.816,166669,0.578,0.0,4,0.24100000000000002,-4.24,1,0.0304,103.035,4,0.9620000000000001,0
Kids Hits Project,023MqVGtkPCjWPw2dTCGyG,Row Row Row Your Boat,0.7609999999999999,0.535,100414,0.336,0.0,7,0.142,-5.457000000000001,1,0.0293,90.27,4,0.424,0
Kids Hits Project,6Nc3ByiQ7i2JQvp3V44In7,I'm a Little Teapot,0.414,0.606,89605,0.317,0.0,7,0.08900000000000001,-8.017000000000001,1,0.031,134.869,3,0.138,0
Kids Hits Project,4hygYLOAPRsoMFeJBA4I85,If You're Happy and You Know It,0.682,0.551,99165,0.302,0.0015300000000000001,7,0.10099999999999999,-7.388999999999999,1,0.0376,150.184,3,0.366,0
Kids Hits Project,6bl5XlnLtadhxn7CiB9EJZ,Incy Wincy Spider,0.924,0.5660000000000001,95930,0.46,0.0,11,0.179,-5.251,1,0.0339,81.98,4,0.442,0
Kids Hits Project,2RTey9aLfY4iQbQNdd64po,Hush Little Baby,0.852,0.741,95137,0.287,0.0,0,0.114,-7.872999999999999,1,0.0311,99.71700000000001,4,0.552,0
Kids Hits Project,6cZE89CBTAdPeINlTa8GBR,The Alphabet Song,0.8390000000000001,0.537,107818,0.131,0.0,5,0.105,-11.318,0,0.0348,74.081,4,0.287,0
Kids Hits Project,2WXL9QwZDP2neMZVvr3SKv,Twinkle Twinkle Little Star,0.877,0.535,134928,0.289,2.39e-06,5,0.0677,-7.318,1,0.0263,75.156,5,0.252,0
Kids Hits Project,4HvIWqX22Mczd1KQPV7zZo,You Are My Sunshine,0.845,0.638,126302,0.409,0.0,10,0.113,-5.8389999999999995,1,0.0263,140.87,4,0.556,1
Kids Hits Project,1P5jwQrJwO4PSJfJHKE6Bz,Baa Baa Black Sheep,0.512,0.631,125145,0.337,0.00132,9,0.10099999999999999,-6.725,1,0.0271,78.983,4,0.299,0
Kids Hits Project,74Dng6dBeUhl2MEd9Xu6Co,This Old Man,0.889,0.7559999999999999,204156,0.297,0.0,7,0.115,-10.225,1,0.0458,119.917,4,0.585,0
Kids Hits Project,3TJIrXb4SumtgF48DPOQbI,London Bridge,0.804,0.53,97391,0.35600000000000004,0.0,7,0.295,-7.644,1,0.0284,129.88299999999998,4,0.299,0
Kids Hits Project,6dtL0cDIRbEzNVN3yriWt8,The Wheels on the Bus,0.852,0.738,90092,0.426,0.0,7,0.11900000000000001,-6.141,1,0.0394,141.102,4,0.765,0
Kids Hits Project,2Syr69JHy3Nu1Iy8hMrlHh,Beautiful Dreamer,0.8370000000000001,0.44799999999999995,169218,0.3,4.71e-06,5,0.245,-9.576,1,0.0281,139.842,3,0.155,0
Kids Hits Project,4CLN2LeXbSRtrDAjTfIIkD,I Can Sing a Rainbow,0.875,0.6559999999999999,94290,0.13699999999999998,1.8000000000000001e-06,8,0.17300000000000001,-11.624,1,0.0395,78.176,4,0.461,0
CoryaYo,1rxx6OByPrxqzE8C1lf9Vf,Cory's Groove,0.0067,0.777,161684,0.303,0.7609999999999999,9,0.0664,-10.32,0,0.107,94.99600000000001,4,0.57,28
Melvin War,4Q0tkX59PowpCMXrB9MO1r,Veneno,0.0861,0.701,221293,0.757,0.000213,8,0.145,-5.9879999999999995,0,0.0351,128.034,4,0.84,20
Dr SID,5VUUvDEz9IpJBlApGgXbTx,Open and Close,0.257,0.882,220751,0.679,0.0,8,0.0672,-6.6129999999999995,1,0.102,99.984,4,0.544,32
East Love,04h0nRP7B7z6zzG6IFq3R5,Birds,0.322,0.642,197920,0.606,0.0,9,0.081,-4.811,1,0.166,83.677,4,0.742,25
T-Nutty,2SqUEmf7kWzBttDYbB9qUU,These Days (feat. Liq),0.14300000000000002,0.406,172631,0.9570000000000001,0.0,5,0.353,-6.037000000000001,0,0.45899999999999996,173.831,3,0.445,21
Crowd Lu,6K95j4rov7rzTljwWXVibx,你是我的水 - 電影<花甲大人轉男孩>插曲,0.489,0.6459999999999999,218700,0.555,0.0,9,0.0645,-6.096,0,0.0549,187.946,4,0.539,35
The Wily Bo Walker Band,7xHNKOiJhd0qwyMQkberYu,Fool for You (Valentine Massacre Blues),6.74e-05,0.18600000000000003,217000,0.746,0.00043499999999999995,4,0.267,-5.006,1,0.0464,92.057,4,0.563,0
Tyrant,5788W9XUCmPGavdYrHyZUk,G Ridin,0.157,0.5660000000000001,226664,0.9009999999999999,0.0,10,0.188,-1.834,1,0.0787,188.183,4,0.95,19
DirtyPaperMan,6PpuMgPCns2wuuwccyWGL4,You Good Forever,0.871,0.7559999999999999,96026,0.616,0.973,9,0.23,-9.182,1,0.0637,130.011,4,0.754,4
Serhat Durmus,2Qhfyon8ihvqoRlZphuIfs,Yolu Yok (feat. Zerrin),0.0677,0.655,195991,0.632,0.000599,9,0.0907,-8.655,0,0.0454,89.985,4,0.13,43
SFDK,0PHtFrmcK2kcUVkjb4auvj,Lucifer,0.218,0.623,215500,0.835,0.0,5,0.344,-5.736000000000001,0,0.271,90.35,4,0.8490000000000001,53
Costa Felina,3exVMh0B0ibYHuyYMxUIkk,Alejado de Mi,0.0216,0.6459999999999999,229263,0.583,0.124,8,0.133,-6.871,1,0.0305,128.988,4,0.447,39
Rod Picott,7b0Ma5LO8dyNN2LSuRg1fp,Better Than I Did,0.0164,0.617,140053,0.705,1.1400000000000001e-05,5,0.158,-9.111,1,0.0415,154.875,4,0.8370000000000001,3
KCee,68BSA5lObZo0IiOvYUQXmg,Burn,0.10099999999999999,0.557,207543,0.797,0.0,7,0.142,-4.757,1,0.0784,103.07600000000001,4,0.823,28
Novelist,5CYZgZ55Rxotw3F9bxqIyv,Nov B2B DeeCee - Radio Skit,0.20800000000000002,0.406,53499,0.961,0.0,7,0.7929999999999999,-7.263,1,0.38,81.579,4,0.531,15
Melody Gardot,6wodtjljhI3zz1CvGr2MBw,So Long - Live,0.9279999999999999,0.612,335053,0.22699999999999998,0.14300000000000002,5,0.6829999999999999,-16.805,1,0.0342,115.661,4,0.369,37
Ocean Alley,1EWTRieCbgDLLG959mw5tv,Bones,0.0011,0.48,199731,0.877,6.159999999999999e-05,11,0.0337,-6.725,0,0.161,151.792,4,0.563,47
Logan Hugueny-Clark,7JNnrxrjqe8pUDPPAwGEkP,PUBG: The Musical,0.000322,0.6759999999999999,139338,0.551,8.45e-05,1,0.0638,-7.553999999999999,1,0.0394,130.065,4,0.382,21
Dean Ween Group,5pHDSueRNXJ83PHArwREc5,The Ritz Carlton,0.000534,0.514,330417,0.8540000000000001,0.899,0,0.349,-7.292999999999999,1,0.028999999999999998,133.466,4,0.74,14
Duñe,4LHHpyDDxUM3qtdMlvACgn,Myself,0.431,0.32299999999999995,167471,0.39899999999999997,0.0008539999999999999,11,0.131,-9.876,0,0.11199999999999999,82.23899999999999,4,0.159,33
Sikc One The Great,7n3FWDiRqjJ1okpilQu12l,No Joke,0.7509999999999999,0.665,209362,0.583,0.0,0,0.0821,-12.145,1,0.496,93.978,4,0.456,6
Tryhardninja,2QeQ9XOVDeMNYO80hp8A6i,Circus of the Dead,0.473,0.62,251250,0.722,0.0,10,0.0599,-3.2239999999999998,0,0.0315,127.92299999999999,4,0.473,23
Kronos Quartet,2Y6as15IoYg6NvBWBYHnQY,Wind Whistles Through the Dark City,0.595,0.125,118627,0.192,0.9440000000000001,5,0.0981,-18.94,1,0.0443,74.361,3,0.0728,24
Siggno,2L0UQ3Ee0PgE7logKU1DGq,Soy El Uno,0.0539,0.627,194040,0.7040000000000001,7.57e-05,2,0.258,-5.657,1,0.134,170.26,4,0.758,15
Los Hacheros,1O8q0BUNLnB9pbFuVo2XkT,En la Calle,0.703,0.5660000000000001,224384,0.958,0.0,9,0.0464,-2.855,0,0.0568,115.99,4,0.917,16
The Stupendium,7kAT4ZYOVsn96GI0Obepyb,Fazbear Family,0.055,0.7559999999999999,327736,0.637,0.0,11,0.305,-7.8420000000000005,0,0.19399999999999998,105.964,4,0.639,27
HYTYD,6E1WNcJtugWQGmpIOZaNKs,Ain't Got You,0.235,0.6709999999999999,200212,0.816,0.0,11,0.316,-4.706,0,0.0999,135.92600000000002,4,0.507,12
Xavier Dunn,0Jdd4x4uUctaccjMC8ophS,Isic Tutor,0.21,0.529,214263,0.451,0.00491,0,0.142,-9.69,0,0.033,90.02799999999999,4,0.165,34
Digital Summer,0HFFLcDFYGrdeBuqhsQuz4,Buried Alive,2.62e-05,0.488,196875,0.9540000000000001,0.0,8,0.133,-3.859,1,0.0876,108.04899999999999,4,0.466,24
Banda Bucanera,32O9USz9RTSRs4Q3GDakHt,No Puedo Olvidarla - ¡La Mera Mera!,0.524,0.7440000000000001,162247,0.526,0.0,10,0.0355,-4.353,1,0.0421,124.891,4,0.919,16
I-Octane,65mY6VENTuQ1o5pbWiEf8e,Unfair Games,0.32299999999999995,0.579,220099,0.6509999999999999,0.0,8,0.19899999999999998,-7.096,1,0.28800000000000003,101.00200000000001,4,0.466,36
Boogie T,29g9MT7xGFGbLJ56ttGt4T,Bad Motha - Smooth Move Remix,0.135,0.722,312304,0.836,0.11199999999999999,10,0.266,-8.106,0,0.0872,125.984,4,0.115,17
Sixlight,0HhX0A9pbOdXCmlBpozScE,Sick Again,0.000572,0.5489999999999999,186146,0.9470000000000001,0.000524,0,0.337,-4.152,1,0.0998,102.441,4,0.503,26
j^p^n,752o8vl0JEPmEc7BvcRnSd,Wrong,0.821,0.62,184200,0.332,0.7490000000000001,8,0.10800000000000001,-9.866,1,0.0367,89.984,4,0.0822,38
Catila,72TsZTGCQzBZJowLGprrn9,Call Me,0.142,0.733,165544,0.55,3.98e-06,6,0.145,-9.695,1,0.134,97.04799999999999,4,0.20600000000000002,18
Iliana Eve,3qpm5w0qS99qUN0q8MzvlL,Jazzmine (Reprise) [feat. Benny Reid & King Graint],0.0298,0.52,118799,0.597,0.0267,8,0.111,-2.713,1,0.0344,139.882,4,0.237,26
Iliana Eve,45Jq7LxgI0kxPIMBxDzeRS,Whoa (Born to Love),0.0035399999999999997,0.665,188666,0.636,0.00372,11,0.0759,-4.835,0,0.042,89.985,4,0.18600000000000003,27
Iliana Eve,3e7xNF7RxOrLY4ahUSLjff,"Almost Paradise (Radio Edit) [feat. Royce da 5'9"", Kxng Crooked & Truth Ali]",0.0025399999999999997,0.693,283270,0.732,0.0,7,0.29100000000000004,-5.405,1,0.0686,149.951,4,0.41700000000000004,27
Iliana Eve,3lcdNAizeXqEbXfc59twYl,Daddy's Little Girl (feat. Inspectah Deck & Mike Smith),0.032,0.67,258900,0.935,0.0016300000000000002,7,0.122,-4.235,1,0.18100000000000002,150.029,4,0.688,27
Iliana Eve,6WrXPyt6Oec3Olb7GmptGF,Maybe (feat. Antik & Mike Smith),0.22,0.406,214840,0.647,1.12e-05,1,0.12,-6.709,1,0.23800000000000002,175.34599999999998,4,0.741,27
Iliana Eve,63x2b0TSGiQF0a92VFi5qJ,October 2nd (Interlude),0.9109999999999999,0.36,68914,0.273,0.0011099999999999999,2,0.145,-7.622999999999999,0,0.0283,82.64399999999999,4,0.0831,26
Iliana Eve,1bSp2P8boODuJVv4MI3QYw,Roar (Interlude) [feat. the Visionary and the Architect],0.159,0.705,38518,0.42,0.10099999999999999,9,0.21600000000000003,-8.21,0,0.102,99.60700000000001,4,0.35600000000000004,26
Iliana Eve,3Igi4nEJDNekuaStpeGSvQ,Long Damn Time (Jazz) [feat. Cyhi the Prynce & Matt Berman],0.221,0.69,289726,0.888,0.0,4,0.34700000000000003,-4.543,1,0.36200000000000004,172.179,4,0.7490000000000001,27
Iliana Eve,7GjzQ7MAzRFvADEePXmmFM,Mommy,0.405,0.6779999999999999,255984,0.759,0.0,11,0.18,-5.277,0,0.0772,80.98899999999999,4,0.772,27
Iliana Eve,291Z7MTWIdCC0pFuhdbVax,Don't Change (Closure) [feat. Pm Dawn & Mike Smith],0.5710000000000001,0.596,192800,0.612,0.0,9,0.344,-7.331,1,0.162,79.385,4,0.348,27
Iliana Eve,2eIMXglBAW2xUEWYastIKr,Maybe (Jazz Prequel) [feat. Antik & Raphael],0.0274,0.31,104890,0.561,0.19,1,0.12,-6.388,1,0.0508,174.66400000000002,4,0.489,26
Jaytech,7o3R5MjdiL7azQXEqc027Q,Song Of Sky,0.0244,0.6679999999999999,246720,0.8859999999999999,0.71,8,0.0932,-6.606,0,0.0402,125.001,4,0.0892,10
Shotgun Shane,4ProfG4Duqqe2H8aN5EhuA,Inside,0.207,0.8170000000000001,284000,0.599,0.0,2,0.0657,-7.236000000000001,1,0.156,116.306,4,0.9390000000000001,17
Farandula Boys,5XOXIHjNxgx23DP8bxiacd,Perro Fiel,0.359,0.9009999999999999,196415,0.7709999999999999,0.0,1,0.0899,-4.974,1,0.311,91.95200000000001,4,0.907,31
Neutro Shorty,50oF04hTxmO3QB02NbBhXu,Glock 26,0.16699999999999998,0.754,229202,0.6709999999999999,0.0,5,0.342,-5.4670000000000005,0,0.196,140.43200000000002,4,0.18,38
Nap Eyes,02DBekgRTy7dOamLRgaPn1,Sage,0.122,0.639,302298,0.537,7.77e-05,2,0.12300000000000001,-8.017000000000001,1,0.0324,121.416,4,0.485,16
Nap Eyes,673jm40m2Q0Olpje31rYgU,Hearing the Bass,0.0312,0.5329999999999999,148339,0.7020000000000001,0.0214,0,0.0927,-6.461,1,0.0282,145.04399999999998,4,0.7709999999999999,15
Nap Eyes,6cG2VYrcJxDbzomf6E90Ox,White Disciple,0.32299999999999995,0.521,379058,0.721,0.0005099999999999999,4,0.0696,-8.947000000000001,1,0.0587,176.817,4,0.708,16
THEONLYLILHOMIE,49kYwhqh8obJOfCsH0MSlF,All Gone,0.516,0.789,212308,0.619,0.0,0,0.226,-7.881,1,0.222,129.955,4,0.565,12
Love-Sadkid,5GGdrZTynsJk7DJfshdUP8,Summer Love,0.41100000000000003,0.547,154619,0.7140000000000001,0.0,10,0.11900000000000001,-6.301,1,0.37200000000000005,171.832,4,0.688,20
Kevin Penkin,2lBeDVhb47JS48CiY1R4Mj,Florence,0.978,0.466,120500,0.225,0.871,5,0.0856,-19.92,1,0.0418,173.507,4,0.765,31
Antb,5OQzXVZ3DIvA5wqishHQGp,Going To Dance - The Cube Guys remix,0.000655,0.706,362381,0.9890000000000001,0.182,9,0.32299999999999995,-3.5469999999999997,1,0.10300000000000001,125.99799999999999,4,0.48200000000000004,6
Grupo Bryndis,0j4ZigdEwkOo5ORLNmeDEe,Tu Traición - En Vivo,0.32299999999999995,0.483,212960,0.7290000000000001,1.04e-05,7,0.38,-7.965,1,0.0477,166.701,4,0.708,32
AllStarPlayers,7lXzG4TxgB0eDJJCufBrE9,Reason I Go Hard,2.1e-05,0.774,110002,0.805,0.779,0,0.124,-10.056000000000001,1,0.0533,130.089,4,0.8290000000000001,0
John J,4lUbc9DnRcayraiO3mmmxp,No Sleep & Heartache,0.5710000000000001,0.561,264882,0.358,0.0,4,0.0918,-11.716,0,0.507,86.26799999999999,4,0.233,1
Scott Bradlee's Postmodern Jukebox,4cyio3wxT2VViAPL9Yi6Nw,My Hero,0.981,0.415,281165,0.128,0.0376,7,0.114,-12.44,1,0.0369,70.09100000000001,4,0.26899999999999996,27
Kurosuke,3hSmmL0TR6YW2RoPnJrCk7,Tapestry,0.138,0.8140000000000001,166485,0.599,0.0,11,0.193,-8.706,1,0.0315,108.99,4,0.81,32
Nacho Picasso,6PO1dILKlFvsjUTEP2eR2x,Role Model,0.34,0.631,246857,0.88,1.55e-06,5,0.0973,-6.228,0,0.34700000000000003,139.976,4,0.6559999999999999,17
Inferi,3kzsh5ddZLTSZT5MetD71V,Smolder in the Ash,0.000337,0.35100000000000003,341547,0.9209999999999999,0.718,5,0.32,-5.452000000000001,0,0.0737,108.095,3,0.22699999999999998,20
Case,6c1mMIXRtuN0Kk0aB0VCHD,Katie,0.40299999999999997,0.8079999999999999,165147,0.42100000000000004,0.0009689999999999999,6,0.0822,-13.094000000000001,1,0.0663,95.92299999999999,3,0.746,0
Rahn Harper,3dsTiyLNis2lfMWOCIRLmF,Phases,0.113,0.797,222610,0.451,0.0,0,0.19899999999999998,-11.837,0,0.155,137.964,4,0.657,15
D'Prince,3DOm109bpm8LVlGrPj8601,Gucci Gang,0.375,0.8540000000000001,225146,0.825,0.000138,2,0.317,-2.261,1,0.106,113.09200000000001,4,0.57,28
BlockShooters,58gznkQjWRF9TiEtg0I1ZT,Killer Beats,0.0262,0.789,102478,0.409,0.061,9,0.174,-10.579,0,0.0592,129.996,4,0.885,0
BlockShooters,355QDskRoaNkAB4Mqx3lKy,To Evil,0.297,0.92,101120,0.22899999999999998,0.9009999999999999,9,0.0412,-11.57,0,0.391,129.857,4,0.977,0
Jeffrey Lewis,4HXyzVxSExnjXpPsi5X9Xi,This Train Is Bound for Brooklyn,0.797,0.632,111067,0.5529999999999999,0.0,5,0.0971,-13.495999999999999,1,0.064,109.24,4,0.8540000000000001,17
J. Cates,1IlGfShS27qVN1t824FjgX,Antonina,0.995,0.43700000000000006,176542,0.0446,0.9470000000000001,10,0.127,-19.340999999999998,1,0.134,66.172,4,0.315,28
DopemanBeats,6edAwVZvPYsPBvrdkVuGbh,Flip That Work,0.262,0.48100000000000004,99030,0.728,0.948,0,0.14400000000000002,-9.52,1,0.0364,129.887,4,0.963,29
Dj Akadot,4DeLtf1YUXfzZBPKO3tLV0,Escapie,0.0526,0.584,130064,0.382,0.875,0,0.10300000000000001,-17.817999999999998,1,0.0669,159.895,5,0.797,25
Goonew,0TiglOfuzultNT21GeGkRo,Str8 off da Boat,0.366,0.856,103523,0.426,0.0,0,0.0643,-8.551,1,0.373,129.989,4,0.8490000000000001,20
DopemanBeats,35g5EkYJivixw7CGF4T8yQ,Diamond Link Im Rocking,0.00808,0.7979999999999999,97907,0.841,0.986,0,0.0215,-7.398,0,0.75,123.65100000000001,4,0.76,24
RRTheGiant,7idJOOGpMlxHqkgC6wwL9n,Makin Moves,0.725,0.644,245228,0.5760000000000001,1.09e-06,5,0.0983,-8.475,0,0.0417,125.105,4,0.248,0
Lawren,3jJ5VUyZTpBDUB0qq8FfYr,I¢Hy,0.483,0.7959999999999999,279432,0.6,0.0,5,0.0846,-10.925,1,0.397,124.98200000000001,4,0.71,15
Heather Schnoor,5byQm5cu4nG3q2trJV3pDD,Good,0.287,0.541,231040,0.6940000000000001,2.65e-06,3,0.17300000000000001,-5.092,1,0.0283,150.006,4,0.292,10
CryJaxx,6EkVEf20tEz7WQyiSfSH4r,Rise Above,0.0621,0.46799999999999997,212585,0.8220000000000001,0.00948,5,0.111,-5.593999999999999,0,0.302,139.89600000000002,4,0.172,34
Dante Aurora,7vLxPrJKekUAqpmU2FT2jT,Rip Off Spazz,0.17600000000000002,0.6940000000000001,182413,0.43200000000000005,0.0,1,0.309,-12.745999999999999,1,0.35,74.223,4,0.54,29
Rashadsofly,4snc7lQA6zxz1aEXQHnLFE,Get Back,0.00103,0.8640000000000001,169770,0.556,4.98e-06,1,0.0814,-6.956,1,0.237,140.029,4,0.14400000000000002,5
D3zz,18E8EI1HyFl7JZ1EDA4lZv,Drown Away (feat. Breana Marin),0.675,0.469,183090,0.299,0.0,1,0.0974,-18.605,1,0.7,190.167,4,0.171,6
Brian Fresco,7BPIpYj1019XKmcQPr0KKr,Pull Up (feat. Kay Karma),0.292,0.706,234625,0.43200000000000005,0.0,1,0.0639,-8.568,0,0.198,128.64700000000002,4,0.20600000000000002,12
Elvis Presley,0a3iNm7KawNZSg5H2zrXUx,If I Can Dream - Stereo Mix,0.0837,0.32799999999999996,200333,0.629,0.00471,7,0.598,-9.28,1,0.0428,93.807,3,0.38799999999999996,30
Eloy,4ASKJTglzIyK6V1s49IEY1,Terrorista (Spanish Version),0.428,0.795,157286,0.535,0.0,6,0.0979,-6.349,0,0.111,90.009,4,0.628,47
Rye Davis,4qn96Kk1XtyaxXLYUPEcEZ,Love You Till Morning,0.0956,0.7040000000000001,183979,0.528,0.0033299999999999996,4,0.102,-7.5120000000000005,1,0.0233,97.037,4,0.568,11
Savoy Brown featuring Kim Simmonds,01WOx8mXHKRWzHLjVBkk4d,Where Has Your Heart Gone,0.303,0.36700000000000005,690640,0.669,0.0428,5,0.92,-6.235,1,0.0467,177.206,3,0.484,12
Savoy Brown featuring Kim Simmonds,5AGlV87LLyh6ermnHnrVRp,Poor Girl,0.157,0.42,684040,0.7609999999999999,0.0907,8,0.866,-5.542000000000001,1,0.0579,148.296,4,0.452,11
